title,content,rating
Cực kì hài lòng,"Chỉ mới đổ nửa chai vào ống cống nghẹt, mùi bốc lên nồng nặc kèm tiếng kêu xèo xèo và khói rất kinh , cay mắt cực kỳ luôn, 10 phút sau quả nhiên cống được thông, nhưng không biết ống cống nhựa Bình Minh có bị mục không nữa vì thấy hoá chất cực mạnh, tạm thời cho shop 5*",5
Cực kì hài lòng,Cái này phân hủy cặn bẩn trong lòng ống thoát tốt. Xài cẩn thận,5
Cực kì hài lòng,đổ cái này tuy hơi thối mà hiệu quả nhé mọi người.bồn rửa bát nhà mình bị tắc đổ mấy loại bột k thấy đỡ mà đổ hết 1 chai này thì thông sạch luôn.nếu tắc sẽ ủng hộ shop tiếp ạ.ảnh thì mình lười chụp.nhưng 1 chai to thì chỉ có nửa già chai là dung dịch thôi mình nghĩ có thể do nó là dung dịch đậm đặc nên nhà sản xuất cũng chả dám đóng đầy.nc đang đồng tiền bát gạo mọi người nên mua ạ,5
Bình thường,"K biết tốt không tại không dám dùng hết. Nó là acid đổ vào toilet khói bay ùm xèo.. nói chung sợ quá, thấy nguy hiểm, cần đọc ký trc khi dùng",3
Bình thường,"Sản phẩm khi dùng mùi hôi, khó chiệu",3
Rất không hài lòng,"Shop bán hàng giả, nhái sản phẩm của đơn vị khác, sản phẩm kém chất lượng, không như miêu tả",1
Cực kì hài lòng,Thông nhanh. Mùi cực khó chịu,5
Cực kì hài lòng,"Giao hàng nhanh, sản phẩm dùng tốt, đúng như mô tả, nên trang bị dụng cụ bảo vệ trước khi sử dụng cho an toàn",5
Bình thường,"Như vậy là mình đã xài tổng cộng 5 lọ trong vòng 3 ngày (lần trước là 2, lần này là 3), tuy nhiên đường ống nhà mình vẫn chưa xi nhê j mấy, chắc tại do nghẹt lâu ngày quá",3
Cực kì hài lòng,Sp tốt lần sau ủng hộ tiếp,5
Bình thường,mình đổ 1 bình thì thấy chất lượng nó chắc ổ..nhưng kết quả ko như mong muốn..ko biết do 1 chai ko đủ hay vấn đề khác...sau khi đồ xuống cống thì nghẹt luôn ...chắc 1 chai chưa đủ ...,3
Rất không hài lòng,Không thông được như quảng cáo. Đóng gói bị hở đổ hoá chất ra ngoài,1
Rất không hài lòng,Rất không hài lòng Shop gửi ko đúng sản phẩm đặt,1
Cực kì hài lòng,"Sản phẩm rất tốt, rất hiệu quả, đổ vào 10 phút sau bồn rửa thông nước liền, rất đáng mua, loại này mình rất ưng ý, rất tốt",5
Hài lòng,Giup toi giai quyet duoc van de tac ngen ong that nuoc tu nha tam,4
Cực kì hài lòng,"Chai này thông cực mạnh, mùi bốc lên cực gắt và hôi nên đóng cửa lại để tránh hôi nhà cửa. Ăn mòn cả nắp chắn thép nên phải cực kỳ cẩn trọng !!!",5
Rất không hài lòng,"Không hiệu quả, sản phẩm không như quảng cáo",1
Cực kì hài lòng,Rất là ok. Chỉ có điều mùi nó rất khó chịu,5
Cực kì hài lòng,"Sản phẩm chất lượng, giao hàng nhanh, shop nhiệt tình hỗ trợ",5
Cực kì hài lòng,Hiệu quả cực mạnh giống như quảng cáo.,5
Cực kì hài lòng,chai lớn mà nước được có 1/2 chai nhưng quan trọng là rất chất lượng. cho 5 sao luôn. đổ vào hết tắc cống luôn. lần sau nếu có tắc cống nhất định sẽ mua tiếp để dùng,5
Cực kì hài lòng,Rất tốt và hiệu quả,5
Cực kì hài lòng,"sản phẩm tốt.tắc ống thoát sàn tầng 2, chắc vì tắc nhiều nên mình phải đổ cả hai chai mới thông.",5
Cực kì hài lòng,Cực kỳ hài lòng,5
Cực kì hài lòng,"Đã dùng qua vài loại khác nhưng kết quả chưa được tốt. Rất hài lòng với sản phẩm này, sẽ tiếp tục mua ủng hộ",5
Cực kì hài lòng,Sử dụng hiệu quả. Ống cống hết nghẹt ngay . Khi đổ xuog phải cẩn thận sau khi đổ xuog cống mùi xông lên hôi và cẩn thận kẻo bắn lên người,5
Cực kì hài lòng,Giao hàng đúng hẹn. Sản phẩm tốt 👍. Đúng hướng dẫn đổ vô nghe xèo xèo hơi lên rất hôi Sản phẩm chất lượng,5
Sản phẩm dùng rất tốt,"Mình chỉ xài nữa chai. Lưu ý cho những bạn mua sau: Nên để cống khô, đeo khẩu trang kính, đổ nữa chai sau 30 phút , lấy thùng hay thao hứng nước đổ vào cống một lần một, lưu ý là mùi sẽ rất hôi nên khi đổ nước cho thông cống các bạn nên mở hết cửa cho thoáng..",5
Cực kì hài lòng,"đã thử, vị như các bạn khác đã nói. chất lượng sp tốt. đáng mua",5
Cực kì hài lòng,"Sản phẩm rất ok. Xử lý nghẹt cống nhanh, gọn, hiệu quả.",5
Cực kì hài lòng,"Rất hiệu quả, giao nội thành sau 2 tiếng. Nếu mới cần sử dụng cẩn thận tránh phỏng tay.",5
Không hài lòng,Đặt chai vàng này nhưng lại giao chai khác. Lần trước sd chai vàng có vẻ mạnh hơn. Loại này không bằng,2
Cực kì hài lòng,phải chờ nước trong cống rút trước khi đổ. phải mang bảo hộ cẩn thận,5
Cực kì hài lòng,"Hoá chất cực mạnh, mọi người lưu ý đeo khẩu trang và kinh khi sử dụng, múi sộc lên rất kinh",5
Cực kì hài lòng,"thông cống tốt, giá tốt",5
Hài lòng,"Đúng mẩu, chất lượng đánh giá sao use!",4
Cực kì hài lòng,Rất hài lòng về chất lượng và dịch vụ,5
Cực kì hài lòng,Mùi dễ chịu.,5
Cực kì hài lòng,"Thích nhãn hiệu này lâu rồi. Hiện mình đang sử dụng bình 120ml thuỷ tinh cho bé. Bé bú ngoan vì núm ti mềm, thiết kế giống bầu sữa mẹ. Hi vọng bình lớn hơn bé vẫn thích dùng.",5
Cực kì hài lòng,Núm ti tự chảy sữa ko giống như hàng phi lip cũ mình đã mua,5
Cực kì hài lòng,"Vì là cửa hàng chính hãng nên khá cứng nhắc, ko được đổi size núm vú như các shop bán lẻ khác. ( Mặc dù các shop đó bán sản phẩm chính hãng tương tự ) Nên cân nhắc khi mua. Sản phẩm Avent thì quá tốt rồi. Ko có gì để bàn.",4
Cực kì hài lòng,"Mua ship lần thứ 2, lần nào cũng vậy, vô cùng hài lòng, từ đóng gói đến vận chuyển và cả chất lượng. Ko chê vào đâu được ♥️",5
Cực kì hài lòng,Hàng chuẩn chính hãng philips avent. Mọi người yên tâm khi mua của gian official nhé.,5
Cực kì hài lòng,"Bình dùng tốt,bé mình rất hợp tác,ti song song rất ổn từ lúc 2 tháng tuổi, chắc vì núm ti gần giống ti mẹ.",5
Cực kì hài lòng,"Bình dùng ổn, nhưng size sẽ ko theo tháng tuổi của bé. Kèm bình là núm ti size 2",5
Cực kì hài lòng,"sản phẩm tốt, đã mua trọn bộ của avent",5
Cực kì hài lòng,"Giao hàng nhanh, 2 ngày đã nhận được hàng, đóng gói chắc chắn, cẩn thận, rất hài lòng",5
Cực kì hài lòng,Sản phẩm tốt con mình rất hợp tác. Mọi người nên mua hàng chính hãng. Sẽ ủng hộ dài dài,5
Cực kì hài lòng,"Hàng chính hãng thì yên tâm về chất lượng, đóng gói cẩn thận, vỏ hộp nguyên vẹn. giao hàng nhanh.",5
Cực kì hài lòng,"Sản phẩm tuyệt vời, dùng rất tốt, giao hàng nhanh",5
Cực kì hài lòng,Bình event là thuiwng hiệu rồi giao hàng nhanh hình ảnh chỉ mang tính chất minh họa,5
Cực kì hài lòng,Hàng chính hãng nên yên tâm sử dụng cho bé iu,5
Cực kì hài lòng,"Núm mềm, con hợp tác tốt, tuy nhiên bình còn hôi mùi nhựa nhiều. Giao hàng đúng thời gian",5
Cực kì hài lòng,Hàng ok chất lượng đúng mô tả,5
Cực kì hài lòng,sản phẩm đẹp . chất liệu dày dặn,5
Cực kì hài lòng,"giao hàng nhanh, đây là lần thứ 2 đặt hàng, sản phẩm rất ok",5
Cực kì hài lòng,"Chất liệu bền, chịu nhiệt, mềm, bé hợp tác",5
Cực kì hài lòng,Chất lượng ok. Núm ti mềm. Bé dễ sử dụng. Nên mua,5
Cực kì hài lòng,giao hàng rất nhanh. vừa hay cần cho bé,5
Cực kì hài lòng,"sản phẩm ok, mya tiki nên yên tâm",5
Cực kì hài lòng,"ok, chất lượng tốt",5
Cực kì hài lòng,hàng chất lượng. nhận đc bánh pudding,5
Cực kì hài lòng,"sản phẩm tốt, đóng gói cẩn thận",5
Hài lòng,bình bị tràn sữa ra ngoài không kín khớp.,4
Cực kì hài lòng,Hàng giao nhanh bọc rất cẩn thận cảm ơn shop,5
Hài lòng,Núm mềm,4
Cực kì hài lòng,Chất lượng sản phẩm tuyệt vời.,5
Cực kì hài lòng,"Hàng chính hãng, giá tốt. Bé nhà mình dùng bình này rất hợp tác.",5
Cực kì hài lòng,"sf tốt, giao hàng nhanh.",5
Bình thường,hơi thất vọng. nhìn sản phẩm ko ok trobg tầm giá.,3
Cực kì hài lòng,Chưa dùng nhưng vẫn cho 5 sao vì giao hàng nhanh,5
Cực kì hài lòng,Chất lượng như hình,5
Rất không hài lòng,hàng check k ra .chắc hàng nhái r,1
Cực kì hài lòng,"Sản phẩm tốt, giao đúng ngày",5
Cực kì hài lòng,"Đóng gói kỹ, sp ọ",5
Cực kì hài lòng,hàng như hinhg,5
Rất không hài lòng,"Hôm mua về giao hàng thì thùng hàng nát tươm, ốc ác rỉ sét, xe k mở đc ra, mình ý kiến chủ shop bảo xem lại rồi mất tăm luôn. Mình hôm sau loay hoay mãi mở ra đc thì dùng đến giờ k gấp gọn lại đc vì ốc chỗ đó rỉ rồi. Muốn gấp lại phải dùng tô vít đẩy thanh sắt lên mới đc. Rõ chán.",1
Rất không hài lòng,"Tôi rất hối hận khi mua xe này!!! Cho bé ngồi thử, vừa buông tay ra, bé nhoài người là ngã đập mặt xuống đất, chảy máu mồm! May là ngã xuống sàn gỗ trong nhà! Chứ nếu ngã ngoài đường thì chưa biết còn kinh khủng thế nào!!! Lẽ ra phải có một câu trong hướng dẫn sử dụng hay giới thiệu sản phẩm: Xe dễ bị lật, phụ huynh luôn phải giữ tay đẩy xe!!! Nhưng không có gì hết!!!",1
Không hài lòng,Lần đầu mua trên tiki mà nhận được sản phẩm kém chất lượng ntn. Ốc vít kim loại đã bị rỉ sét hết.,2
Rất không hài lòng,"Mua hơn tuần nhưng mưa nên nay mới được sử dụng,xe chắc chắn,giao hàng nhanh nhưng mình phải bắt buộc cho 1* vì Bánh xe (bên trái,phía sau) bị lỗi tự động tụt cần gạt phanh chân nên xe không đẩy tiếp được,đi vài bước lại phải cúi xuống gạt lên thì mới đi tiếp được,phiền và bực bội vô cùng!so sad!",1
Bình thường,"Xe đẩy phần nhựa trầy xước,1 vài con ốc bị rỉ sét,trông giống như hàng tồn cũ lâu.Đề nghị shop nên kiểm tra hàng hoá trước khi giao đến khách hàng.",3
Bình thường,"xe tốt như hình nhưng mình đặt có đệm và mái che nhưng shop gửi mình chỉ có đệm, có nhắn tin cho shop nhưng chưa nhận phản hồi",3
Rất không hài lòng,Hàng gửi ốc vít rỉ sét 3 đến 4 ốc đều bị như vậy.,1
Hài lòng,"Sản phẩm ok đúng như giới thiệu, chất liệu ko được cao cấp nhưng tương xứng với giá tiền",4
Cực kì hài lòng,Okie giá cả - chất lượng ok,5
Rất không hài lòng,Xe sao ko có mái che để che nắng cho bé,1
Hài lòng,"Dễ lắp ráp, gấp gọn. Vật liệu hơi yếu so với mong đợi, chấp nhận được trong tầm giá.",4
Cực kì hài lòng,Sp xài rất tốt so với giá,5
Rất không hài lòng,Xe bị lỗi khoá muốn đổi hàng sao shop,1
Hài lòng,Hàng cũ cũng ok nhưg xe cũng hơi yếu,4
Cực kì hài lòng,Xe rất chắc chắn,5
Hài lòng,"Dựng lên rồi, không biết gấp ra sao",4
Cực kì hài lòng,Shop tư vấn nhiệt tình. Xe hợp với giá tiền. Vừa lòng.,5
Bình thường,hàng dùng tốt. ko có hướng dẫn hơi bất tiện,3
Cực kì hài lòng,"Hàng chắc chắn,dễ lắp đặt và dễ sử dụng",5
Rất không hài lòng,mua mau xanh dua mau sam .xe thi lun,1
Bình thường,tốt đẹp ko j chỉ là ko có đồ che,3
Hài lòng,"Đệm xe hơi lùng phùng, còn lại ok.",4
Cực kì hài lòng,nên mua,5
Hài lòng,xe cũng bình thường,4
Cực kì hài lòng,"Xe đẩy chắc chắn, tư vấn nhiệt tình, nên mua ạ!",5
Hài lòng,"Shop đóng gói rất kĩ, rất hài lòng và khoảng đóng gói và đẹp, mình ít khi gặp shop nào đóng gói chu đáo chuyên nghiệp như shop này. Hàng đúng mẫu. Tư vấn viên nhiệt tình, nhắn buổi tối mà cũng trả lời luôn. Nước rửa chén không có mùi thơm nhé. Mùi hăng hăng của rau củ.",4
Cực kì hài lòng,"Hài lòng, khâu đóng gói quá ư là cẩn thận: bọc xốp, lót chống xốc, đánh giá cao khâu đóng gói. Tuy nhiên nước rửa bát quảng cáo là nước rửa bát sinh học nhưng khi sử dụng lại thấy có mùi nhựa",4
Cực kì hài lòng,"Mùi dễ chịu, rửa sạch, không hại da tay Mình không chụp hình, mọi người thông cảm, mình đăng đỡ hình yến sào Khánh Hoà",5
Cực kì hài lòng,"Đã nhận dc hàng, hơi lâu xíu. Nhưng shop rất dễ thương tặng thêm 3 chai sp nước lau sàn, nước rửa tay và sữa tắm rất dễ thương ( chai nhỏ nhỏ xinh xinh). nước rửa chén chưa dùng chưa biết như thế nào nhưng chăm sóc khách hàng tốt. mọi người trải nghiệm thử sản phẩm nhé.",5
Cực kì hài lòng,"Dùng ổn, mùi nhẹ, rửa sạch. Dung dịch màu trắng, tạo bọt nhiều, mua chai lớn xài tiết kiệm. Giá cũng ổn",5
Cực kì hài lòng,"Mua tiki thích thật, giao nhanh như gió :)) sản phẩm hữu cơ xịn xò. Tay mình dị ứng nhạy cảm lắm nên cần những sản phẩm như này.",5
Cực kì hài lòng,"Đã mua lần 2, sản phầm dùng tốt, có bọt, không mùi, rửa sạch, an toàn cho da tay. Shop đóng gói rất kỹ và giao hàng rất nhanh.",5
Không hài lòng,Xài rất rất hao mà ko có mùi dễ chịu nào như những sản phẩm hữu cơ khác. Mà có vẻ cũng không hoàn toàn hữu cơ,2
Cực kì hài lòng,"Sản phẩm uy tín, mình dùng nhiều lần lắm rồi, hình ảnh mình chụp minh hoạ thôi chứ mình sang ra chai nhỏ cất chai to rồi",5
Cực kì hài lòng,Hàng shop ok nhé. Cám ơn shop. Tiki.Đóng hàng kỹ. Dùng thấy thơm. Ok. Nay mới có thời gian vào đánh giá. Mất cả hình luôn. Lấy tạm cái kiếm xu,5
Cực kì hài lòng,"Đương nhiên hao hơn nrc thông thường nhưng cảm thấy an tâm hơn, khả năng làm sạch cũng ổn. Ít lích ứng da tay hơn",5
Cực kì hài lòng,"Mùi dễ chịu, rửa sạch, là hữu cơ nên yên tâm, mình dùng thấy không bị ăn da tay.",5
Cực kì hài lòng,"Sp sử dụng tốt, phù hợp gia đinh Tiki giao hàng nhanh, chèn lót cẩn thận, sẽ ủng hộ Tiki thêm",5
Cực kì hài lòng,Không tạo nhiều bọt nhưng Rửa rất sạch. Ít bọt xà phòng sẽ tiết kiệm nước. Không mùi. An toàn da tay,5
Cực kì hài lòng,trước đã mua chai nhỏ dùng thử thấy ok nên giờ mua bình lớn luôn còn được tặng kèm 2 lọ nhỏ là nước lau sàn và rửa tay. Cám ơn shop nhiều nha,5
Cực kì hài lòng,"Chai khá lớn, chưa dùng chưua biết thế nào nhựng cho 5* ủng hộ, hi vọng dùng tốt, bình này chắc dùng cả năm mới hết",5
Cực kì hài lòng,"Đóng gói cẩn thận. Nước rửa chén ít bọt hơn những loại thường dùng khác. Mùi nhẹ như k. Nhưng đc cái rửa sạch, đỡ khô da tay.",5
Cực kì hài lòng,"Mình mua lần thứ 2, dùng không bị khô da tay",5
Cực kì hài lòng,"Sản phẩm thơm, không mùi hoá học, không khô da tay ., dễ chịu",5
Cực kì hài lòng,"mới dùng 1ngày, mình thấy khá ổn. Ít bọt, nhưng sạch và dễ rửa, ko tốn nhiều nước xả bọt như những loại nước rửa chén khác.",5
Cực kì hài lòng,"Sản phẩm tốt, cảm giác yên tâm. Không như dùng nước rửa chén công nghiệp. Sẽ tiếp tục ủng hộ shop.",5
Cực kì hài lòng,"giao nhanh, dong goi ki, chua dung nen chua biet ro hieu qua.Gia thanh hop ly.",5
Cực kì hài lòng,"siêu thích nên mua, shop đóng gói cẩn thận, nguyên vẹn dc tặng 2 lọ mẫu thử lau sàn nc giặt cực chim ưng, sẽ còn mua tiếp đơn nữa",5
Bình thường,"đóng gói ko chắn chắn, chưa dùng sp nên chưa biết ntn",3
Cực kì hài lòng,"Rửa sạch tốt, trong suốt . Đáng tiền.",5
Cực kì hài lòng,Nước ít bọt nhưng cực sạch. Dùng rất thích nha. Hết sẽ mua tiếp,5
Cực kì hài lòng,Tốt sẽ giới thiệu dùng lại,5
Cực kì hài lòng,"Rửa khá sạch, da mình nhạy cảm nhưng xài thấy ổn ko bị khô da",5
Cực kì hài lòng,"Rửa sạch, an toàn",5
Cực kì hài lòng,Sản phẩm dùng ok. Kg bị ăn tay,5
Cực kì hài lòng,"sản phẩm là hữu cơ mình nghe bạn mình nói sản phẩm tốt mua dùng thử, nếu tốt mình sẽ tiếp tục ủng hộ shop đóng gói cẩn thận",5
Cực kì hài lòng,xài rất hao. ít bọt. mẹ bảo rửa bực mình. nhưng rẻ với hàng hữu cơ ko thể so với hóa chất đc,5
Cực kì hài lòng,"Sản phẩm dùng rất tốt, không hại da tay , sẽ ủng hộ tiếp, đóng gói cẩn thận",5
Cực kì hài lòng,"Dùng thích lắm mn ạ , ko hề có mùi , an toàn cho da tay nữa rửa xong tay vẫn mềm chứ k bị khô như các loại dầu rửa bát khác đâu ạ",5
Cực kì hài lòng,Rửa ko khô tay nhưng ít bọt cảm giác như ko sạch chăc xài chưa quen. Ko mùi nên ai viêm mũi dị ứng xài ok.,5
Hài lòng,chưa dùng sp nên chưa đánh giá dc,4
Cực kì hài lòng,Rửa kg bị khô và bong da tay. Thích hợp dùng rửa chén bát cho trẻ nhỏ. Mọi người nên mua.,5
Cực kì hài lòng,"Xài ổn, không khỏi da tay",5
Hài lòng,bọt ít k sạch dầu mỡ,4
Cực kì hài lòng,Sản phẩm dùng tốt.,5
Rất không hài lòng,"Không tạo bọt, rửa không sạch",1
Cực kì hài lòng,"Hàng chất lượng tốt, đóng gói cẩn thận",5
Cực kì hài lòng,"Nước rửa chén không mùi, dùng tốt, giá phải chăng. Nên mua",5
Cực kì hài lòng,tôi rất hài lòng với sản phẩm,5
Cực kì hài lòng,Nước rửa chén ok lắm,5
Cực kì hài lòng,Ít bọt nhưng sạch,5
Cực kì hài lòng,Nước rửa tay thơm nhẹ và dễ chịu,5
Cực kì hài lòng,Giao hàng rất nhanh hàng chất lượng ủng hộ tiếp,5
Cực kì hài lòng,Sản phẩm tốt. không liên qua lắm nhưng gần đây shipper cua Smart Logistic làm việc quá ẩu giao hàng trễ khiến bị hủy đơn. mình mua 2-3 đơn đều hủy do shipper tiki ko biết cách giao hàng. Sắp tới minh mình sẽ ko mua hàng qua Tiki mà liên hệ nhà bán trực tiếp. Tiki ko giao được thì giao cho J& T làm như trước kia thì ổn hơn.,5
Cực kì hài lòng,"mình biết đến nước ngâm rửa rau củ này do một người bạn giới thiệu, pha loãng ngâm rau củ tầm 5 phút là lấy ra dùng đc, ăn yên tâm hơn hẳn luôn",5
Cực kì hài lòng,"Ngâm xong cảm giác rau tươi hẵn ra, cũng ko rõ vì sao nhưng thấy đánh giá ok nên mua sài 😁",5
Cực kì hài lòng,"chai này cực to luôn, ngâm táo tầm 5 phút thấy sạch bóng, cảm giác ăn cũng yên tâm hơn",5
Cực kì hài lòng,Sản phẩm có mùi thiên nhiên. Dùng rất tốt.,5
Cực kì hài lòng,"Tẩy bẩn tốt, thành phần dứa tự nhiên, hữu cơ nên rất tốt sức khỏe, ko cần rửa lại sau nước",5
Cực kì hài lòng,"Lần thứ 2 mình mua sp này. Sạch rau, không hóa chất độc hại. Hy vọng Enzyco cho ra nhiều dòng sản phẩm hữu ích khác nữa.",5
Cực kì hài lòng,"Ngâm rau phụ hợp cho các mẹ cho bé ăn dặm, mình mua nhiều lần ở đây rồi",5
Cực kì hài lòng,"Đã dùng vài lần. Mùi thơm nhẹ, khá dễ chịu. Ngâm hơi lâu, 20' mới xong 1 lần ngâm",5
Cực kì hài lòng,Ngâm xong có cần rửa lại với nước ko ạ?,5
Cực kì hài lòng,"giao hàng siêu nhanh , đặt tối sáng hôm sau có liền , đóng gói cẩn thận",5
Cực kì hài lòng,"mua 3 lần rồi dùng rất tốt, giao hàng cực nhanh",5
Hài lòng,"Sản phẩm đóng gói kĩ, chất lượng khá okokokokokokokokokokok",4
Hài lòng,5 sao cho dp việt,5
Cực kì hài lòng,Ok lắm nha,5
Cực kì hài lòng,dùng rất ok còn không biết có sạch thực sự ko,5
Cực kì hài lòng,Nước ngâm sạch,5
Hài lòng,OK giá hơi cao so với sp khác,4
Cực kì hài lòng,sản phẩm sài tốt,5
Rất không hài lòng,"Quá tệ! Bao gói sơ sài. Sử dụng không tốt, các khớp kết nối quá tệ. Khuyên không nên mua, tin Tiki đánh giá nhưng tệ quá!",1
Cực kì hài lòng,"Nhựa nhìn xịn xò, kích thước khoảng 5x5cm cho 1 số. Ko muốn mua vì tính ra 26,5k/ số nhưng con thích nên chiều.",5
Cực kì hài lòng,"Bộ đồ chơi cực đẹp. Mặc dù là hàng trung quốc, giá thành vừa phải nhưng cũng rất chắc chắn. Giao hàng tiki thì ok đến mức không phải bàn rồi.",5
Cực kì hài lòng,"Bộ đồ chơi tuyệt vời, nâng cao khả năng sáng tạo của bé.",5
Hài lòng,từng số biến hình đẹp nhưng robot kết nối từ 10 số lỏng lẻo,4
Không hài lòng,"Đóng gói không cẩn thận. giao hàng móp méo, chi tiết thì gãy mất chấu nên kg ráp vô với nhau được.",2
Hài lòng,"Lúc mua mình nghĩ có thêm các dấu cộng, trừ, nhân, chia. Nhưng bộ này chỉ có các con số từ 0-9 thôi.",4
Không hài lòng,Hàng giao thiếu cộng trừ nhân chia ko có hướng dẫn rõ ràng đề nghị tiki làm việc lại với nhà bán,2
Không hài lòng,Sao sản phẩm ko có dấu nhân chia cộng trừ vậy shop ơi.,2
Cực kì hài lòng,"Hàng ok chất lượng phù hợp với túi tiền , bé nhà mình rất thích",5
Cực kì hài lòng,Bé nhà rất thích.,5
Cực kì hài lòng,"Bé cực kỳ thích. Bé học số trên lớp hoài mà không thuộc, nên mình mua sản phẩm này bé vừa chơi vừa học, thuộc ngay các số",5
Hài lòng,"Đẹp chuẩn, đóng gói kỉ nhưng nhựa dễ bể nên cho 4*",4
Cực kì hài lòng,"Cứng cáp, tinh xảo, các chi tiết khi ghép vào nhau khớp chắc",5
Cực kì hài lòng,Khá hay bé rất thích,5
Cực kì hài lòng,"huu ich, be rat thik",5
Cực kì hài lòng,Hàng như mẫu Ok,5
Cực kì hài lòng,Đồ đẹp và chắc chắn,5
Rất không hài lòng,Mua 1 cái giao 1 cái rẻ hơn là sao vậy?,1
Cực kì hài lòng,sản phẩm OK,5
Cực kì hài lòng,Đúng như hình,5
Hài lòng,"hàng đẹp, giao nhanh,",4
Cực kì hài lòng,đồ chơi hay. nên mua,5
Cực kì hài lòng,"rất đáng tiền, chất lượng tốt. con mình rất thích.",5
Cực kì hài lòng,Con rất thích,5
Rất không hài lòng,"Shop lua khách, quang cao bo 15in1 ma giao bo 10in1, de nghi Tiki lam ro",1
Cực kì hài lòng,oK,5
Cực kì hài lòng,Con rất thích. Thiết kế thông minh khỏi bàn luôn. Tiki giao hàng tốt.,5
Cực kì hài lòng,sp như mô tả.,5
Cực kì hài lòng,Tã ok,5
Hài lòng,"giao hàng nhanh, đúng sản phẩm.",4
Hài lòng,"Đẹp, đúng mẫu mã nhưng hơi lỏng lẻo",4
Bình thường,"Bộ đồ chơi chỉ có số từ 0-9, ko có dấu + - x /",3
Hài lòng,"được, mỗi tội hơi long lẻo",4
Cực kì hài lòng,đồ chơi ổn mà ít mất đi đấu + - x ÷,4
Bình thường,Các khớp nối rất dễ bị rớt,3
Bình thường,bình thường!cám ơn đã giao hàng đúng hẹn!,3
Cực kì hài lòng,Chất lượng bình thường,4
Cực kì hài lòng,"Nước rửa sạch, có mùi thơm",5
Hài lòng,Vận chuyển bị đổ mât nửa chai,4
Cực kì hài lòng,Sp dùng rất thích,5
Cực kì hài lòng,"Đã mua lần trước và lần này mua thêm! Cả 2 loại đều rất ưng, cả tụi nhỏ vô cùng mê vì bàn là hộp luôn không bị rơi rớt ra ngoài, quân cờ đều màu, láng mịn, xịn xò kiki!! sp giá hạt dẻ chất lượng vượt trội. Thiết nghĩ shop sẽ còn phát triển thêm! Ủng hộ shop 5 sao đây!!! SP đúng như mô tả",5
Cực kì hài lòng,"Mình có mua về cho 2 bé con nhà mình luyện cờ ca rô, minh thì luyện cờ vây. Phải nói với giá thành có hơn 100 k mà mua được sản phẩm như này quả là giá rẻ bất ngờ mà chất lượng cũng rất vượt trội chứ không phải lởm khởm nha quý vị! màu sắc đen trắng trông khôn chứ không dại hay bám dính hời hợt như mấy chỗ mua ở bên khác1 mình đặt 1 bộ quân nhiều, 1 bộ quân ít nhưng đều kích thước 28.5x28.5cm. mỗi bộ có cái hay riêng, mặt bàn khá bóng nhẵn, và độ bám hít nam châm tốt! sẽ còn trải nghiệm, và mấy nữa có thể sẽ mua bộ to. khuyên các bạn nên mua!!",5
Cực kì hài lòng,"Bàn cờ sạch sẽ, đẹp, đơn giản, lực hút nam châm của cờ tương đối, không mạnh lắm, số lượng cờ nhiều, gia công đẹp, mua về chơi đơn giản nên nhìn chung thì hài lòng.",5
Cực kì hài lòng,"Quân cờ thiết kế đẹp, có điều hơi nhỏ hơn so với mình nghĩ (tại mình không coi số liệu shop đưa). Nhưng ổn áp lắm, nam châm dính ổn ạ.",5
Cực kì hài lòng,"Quân cờ có nam châm, sử dụng rất tốt. Thiết kế giống như một hộp vuông khiến mình dễ di chuyển bàn cờ ra ngoài chơi",5
Hài lòng,Quân cờ cũ và xước nhiều. Dùng cho con chơi ok.,4
Cực kì hài lòng,Cờ đẹp giao hàng nhanh có thẻ bảo hành tốt,5
Cực kì hài lòng,"Tốt lắm shop, sản phẩm đúng đẹp 😍😍😍",5
Cực kì hài lòng,"chất lượng tốt, có nhiều quân nam châm kém nhưng so vs giá thành như vậy là ok",5
Cực kì hài lòng,"sản phẩm dùng tốt,sẽ tiếp tục ủng hộ shop",5
Cực kì hài lòng,Đáng Giá Tiền.,5
Cực kì hài lòng,"Bàn cờ nhựa, bề mặt có nam châm dính quân cờ tốt. Kích thước quân cờ vừa phải. Nói chung hài lòng.",5
Hài lòng,"Có 1 số quân bị lỗi, đen thiếu 2pcs trắng thiếu 1pcs",4
Cực kì hài lòng,Chất lượng khá tốt,5
Cực kì hài lòng,sản phậm đẹp lắm ạ.,5
Cực kì hài lòng,Sản phẩm cứng cáp rất tôt,5
Hài lòng,tạm được với giá tiền như thế,4
Cực kì hài lòng,"chất lượng tốt, shop giao hàng nhanh, đóng gói kĩ lưỡng",5
Cực kì hài lòng,Dung nhu mo ta,5
Cực kì hài lòng,bàn cờ đẹp,5
Hài lòng,sản phẩm nhìn chung tốt. bàn cờ chất liệu chưa được ưng lắm,4
Cực kì hài lòng,rất đẹp giá tiền như vậy thì rất ok lun,5
Hài lòng,"đẹp , đúng như ảnh",4
Cực kì hài lòng,:),5
Cực kì hài lòng,đồ tốt,5
Hài lòng,hàng oke,4
Cực kì hài lòng,hàng đúng hình chuẩn đẹp,5
Cực kì hài lòng,"Bộ dụng cụ rất ok ... vì không để cạnh sắc nên thành nhựa tương đối dày, một số trường hợp khó thao tác để lấy ráy tai !!!",5
